"CHROME1","93.0.4577.82","Branding","Verify the version number for Raj TV app","runScenarios_Verify_the_version_number_for_Raj_TV_app","","","","","0d 0h 0m 1s","b0218201","14:59:47","PASS","1","0","Execution/CHROME/PREPROD/b0218201/CHROME1/Branding/HTML_REP_2022-03-02T14.59.40/Report_runScenarios_Verify_the_version_number_for_Raj_TV_app2022-03-02T14.59.40.html","Execution/CHROME/PREPROD/b0218201/CHROME1/Branding/HTML_REP_2022-03-02T14.59.40/Snapshots/runScenarios_Verify_the_version_number_for_Raj_TV_app2022-03-02T14.59.40","Execution/CHROME/PREPROD/b0218201/CHROME1/Branding/HTML_REP_2022-03-02T14.59.40/Logs/runScenarios_Verify_the_version_number_for_Raj_TV_app2022-03-02T14.59.40","0","CHROME","FUNCTIONAL","P2",""
"CHROME1","93.0.4577.82","Breadcrumbs","Verify Root of Page for BreadCrumb","runScenarios_Verify_Root_of_Page_for_BreadCrumb","","","","","0d 0h 0m 2s","b0218201","14:59:51","FAIL","0","1","Execution/CHROME/PREPROD/b0218201/CHROME1/Breadcrumbs/HTML_REP_2022-03-02T14.59.49/Report_runScenarios_Verify_Root_of_Page_for_BreadCrumb2022-03-02T14.59.49.html","Execution/CHROME/PREPROD/b0218201/CHROME1/Breadcrumbs/HTML_REP_2022-03-02T14.59.49/Snapshots/runScenarios_Verify_Root_of_Page_for_BreadCrumb2022-03-02T14.59.49","Execution/CHROME/PREPROD/b0218201/CHROME1/Breadcrumbs/HTML_REP_2022-03-02T14.59.49/Logs/runScenarios_Verify_Root_of_Page_for_BreadCrumb2022-03-02T14.59.49","0","CHROME","FUNCTIONAL","P2",""
"CHROME1","93.0.4577.82","Breadcrumbs","Verify Root of Page for BreadCrumb_1","runScenarios_Verify_Root_of_Page_for_BreadCrumb_1","","","","","0d 0h 0m 1s","b0218201","14:59:55","PASS","1","0","Execution/CHROME/PREPROD/b0218201/CHROME1/Breadcrumbs/HTML_REP_2022-03-02T14.59.49/Report_runScenarios_Verify_Root_of_Page_for_BreadCrumb_12022-03-02T14.59.53.html","Execution/CHROME/PREPROD/b0218201/CHROME1/Breadcrumbs/HTML_REP_2022-03-02T14.59.49/Snapshots/runScenarios_Verify_Root_of_Page_for_BreadCrumb_12022-03-02T14.59.53","Execution/CHROME/PREPROD/b0218201/CHROME1/Breadcrumbs/HTML_REP_2022-03-02T14.59.49/Logs/runScenarios_Verify_Root_of_Page_for_BreadCrumb_12022-03-02T14.59.53","0","CHROME","FUNCTIONAL","P2",""
